STATION_NAME,DATE,PRCP,SNWD,SNOW,ACMH,ACSH,PSUN,TSUN,TAVG,TMAX,TMIN,AWND,WSFG,WT09,WT14,WT07,WT01,WT15,WT17,WT06,WT21,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT03,WT10,WT19,weekday,month,day,year,week,season
LANSING CAPITAL CITY AIRPORT MI US,1970-03-16,0.0,0.0,0.0,20,30,79,564,NA,36,9,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Mar,16,1970.0,11.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-17,0.0,0.0,0.0,60,70,88,636,NA,43,14,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Tues,Mar,17,1970.0,11.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-18,0.01,0.0,0.2,100,100,16,120,NA,39,29,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Wed,Mar,18,1970.0,11.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-19,0.0,0.0,0.0,60,50,85,618,NA,52,25,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Thurs,Mar,19,1970.0,12.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-20,0.24,0.0,0.1,100,100,4,24,NA,37,34,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Fri,Mar,20,1970.0,12.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-21,0.0,0.0,0.0,50,20,92,672,NA,51,30,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Sat,Mar,21,1970.0,12.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-22,0.12,0.0,0.3,100,100,0,0,NA,38,32,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Sun,Mar,22,1970.0,12.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-23,0.06,1.0,0.5,90,90,57,420,NA,46,31,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Mon,Mar,23,1970.0,12.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-24,0.0,0.0,0.0,80,100,14,102,NA,41,25,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Tues,Mar,24,1970.0,12.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-25,0.12,0.0,2.3,80,100,47,354,NA,47,22,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Wed,Mar,25,1970.0,12.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-26,0.56,6.0,7.4,90,100,0,0,NA,33,27,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Thurs,Mar,26,1970.0,13.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-27,0.0,9.0,0.0,60,70,78,582,NA,37,14,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Mar,27,1970.0,13.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-28,0.01,6.0,0.1,50,40,86,648,NA,33,12,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sat,Mar,28,1970.0,13.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-29,0.0,5.0,0.0,40,50,97,732,NA,28,12,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Mar,29,1970.0,13.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-30,0.0,3.0,0.0,20,30,95,720,NA,37,11,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Mar,30,1970.0,13.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-03-31,0.0,2.0,0.0,70,90,84,642,NA,38,14,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Tues,Mar,31,1970.0,13.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-01,1.02,1.0,10.2,100,90,40,306,NA,40,26,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Wed,Apr,1,1970.0,13.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-02,0.56,6.0,6.8,70,80,63,486,NA,37,20,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Thurs,Apr,2,1970.0,14.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-03,0.0,11.0,0.0,80,80,61,474,NA,39,17,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Fri,Apr,3,1970.0,14.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-04,0.0,8.0,0.0,50,50,91,702,NA,37,26,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Sat,Apr,4,1970.0,14.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-05,0.0,4.0,0.0,40,40,87,672,NA,44,24,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Apr,5,1970.0,14.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-06,0.1,3.0,0.0,100,100,0,0,NA,40,36,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Mon,Apr,6,1970.0,14.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-07,0.0,2.0,0.0,20,0,100,780,NA,48,28,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Apr,7,1970.0,14.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-08,0.0,0.0,0.0,50,70,84,654,NA,68,42,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Apr,8,1970.0,14.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-09,0.0,0.0,0.0,0,10,100,786,NA,51,34,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,Apr,9,1970.0,15.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-10,0.0,0.0,0.0,30,50,83,654,NA,43,24,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Apr,10,1970.0,15.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-11,0.0,0.0,0.0,80,100,12,90,NA,41,26,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Apr,11,1970.0,15.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-12,0.0,0.0,0.0,50,70,74,594,NA,55,28,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Apr,12,1970.0,15.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-13,0.01,0.0,0.0,80,90,23,186,NA,54,32,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Apr,13,1970.0,15.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-14,0.0,0.0,0.0,40,30,72,576,NA,60,37,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,Apr,14,1970.0,15.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-15,0.0,0.0,0.0,10,20,93,744,NA,64,31,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,Apr,15,1970.0,15.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-16,0.06,0.0,0.0,60,80,20,162,NA,60,40,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Thurs,Apr,16,1970.0,16.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-17,0.0,0.0,0.0,10,20,89,720,NA,59,33,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Fri,Apr,17,1970.0,16.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-18,0.05,0.0,0.0,80,90,13,108,NA,44,31,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Apr,18,1970.0,16.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-19,0.6,0.0,0.0,100,100,0,0,NA,44,37,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,Apr,19,1970.0,16.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-20,0.18,0.0,0.0,90,80,26,210,NA,55,44,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,Apr,20,1970.0,16.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-21,0.24,0.0,0.0,80,100,2,12,NA,45,36,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Tues,Apr,21,1970.0,16.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-22,0.04,0.0,0.0,60,60,59,486,NA,61,34,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Wed,Apr,22,1970.0,16.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-23,0.11,0.0,0.0,40,20,88,726,NA,64,45,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Thurs,Apr,23,1970.0,17.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-24,0.0,0.0,0.0,40,30,80,666,NA,66,46,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,Apr,24,1970.0,17.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-25,0.0,0.0,0.0,20,30,85,708,NA,75,47,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,Apr,25,1970.0,17.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-26,0.0,0.0,0.0,10,0,99,828,NA,77,49,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Sun,Apr,26,1970.0,17.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-27,0.0,0.0,0.0,50,60,69,576,NA,80,47,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Mon,Apr,27,1970.0,17.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-28,0.04,0.0,0.0,90,90,18,150,NA,70,55,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Tues,Apr,28,1970.0,17.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-29,0.07,0.0,0.0,90,80,46,384,NA,81,63,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Wed,Apr,29,1970.0,17.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-04-30,0.05,0.0,0.0,90,90,31,258,NA,80,66,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Thurs,Apr,30,1970.0,18.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-01,0.0,0.0,0.0,100,100,16,138,NA,76,46,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Fri,May,1,1970.0,18.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-02,0.0,0.0,0.0,90,90,17,144,NA,48,34,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,May,2,1970.0,18.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-03,0.0,0.0,0.0,20,10,93,786,NA,65,29,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,May,3,1970.0,18.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-04,0.02,0.0,0.0,40,40,88,744,NA,70,38,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,May,4,1970.0,18.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-05,0.0,0.0,0.0,50,80,53,456,NA,59,37,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,May,5,1970.0,18.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-06,0.0,0.0,0.0,0,0,100,858,NA,51,29,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,May,6,1970.0,18.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-07,0.0,0.0,0.0,50,40,83,714,NA,65,37,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,May,7,1970.0,19.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-08,0.0,0.0,0.0,50,50,95,822,NA,81,58,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fri,May,8,1970.0,19.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-09,0.0,0.0,0.0,60,80,84,726,NA,79,62,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,May,9,1970.0,19.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-10,0.0,0.0,0.0,50,70,61,534,NA,73,54,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,May,10,1970.0,19.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-11,0.0,0.0,0.0,90,100,53,456,NA,74,49,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,May,11,1970.0,19.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-12,0.53,0.0,0.0,90,90,29,252,NA,68,46,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Tues,May,12,1970.0,19.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-13,0.53,0.0,0.0,100,100,0,0,NA,62,44,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Wed,May,13,1970.0,19.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-14,0.29,0.0,0.0,100,100,0,0,NA,55,43,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Thurs,May,14,1970.0,20.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-15,0.65,0.0,0.0,100,90,40,354,NA,77,52,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Fri,May,15,1970.0,20.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-16,0.02,0.0,0.0,100,90,34,300,NA,57,47,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Sat,May,16,1970.0,20.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-17,0.0,0.0,0.0,60,60,73,648,NA,60,39,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Sun,May,17,1970.0,20.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-18,0.0,0.0,0.0,0,0,99,876,NA,71,36,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Mon,May,18,1970.0,20.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-19,0.0,0.0,0.0,30,20,98,864,NA,81,60,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,May,19,1970.0,20.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-20,0.0,0.0,0.0,60,50,86,762,NA,77,54,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,May,20,1970.0,20.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-21,0.0,0.0,0.0,30,30,88,786,NA,83,55,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,May,21,1970.0,21.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-22,0.0,0.0,0.0,80,80,71,630,NA,81,61,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Fri,May,22,1970.0,21.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-23,0.06,0.0,0.0,100,100,0,0,NA,62,55,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Sat,May,23,1970.0,21.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-24,0.61,0.0,0.0,90,90,20,180,NA,72,57,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Sun,May,24,1970.0,21.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-25,0.18,0.0,0.0,70,80,54,480,NA,73,54,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Mon,May,25,1970.0,21.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-26,0.0,0.0,0.0,50,60,64,570,NA,55,38,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Tues,May,26,1970.0,21.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-27,0.0,0.0,0.0,80,80,68,612,NA,60,39,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Wed,May,27,1970.0,21.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-28,0.0,0.0,0.0,50,40,74,672,NA,72,51,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thurs,May,28,1970.0,22.0,spring
LANSING CAPITAL CITY AIRPORT MI US,1970-05-29,0.0,0.0,0.0,40,40,78,708,NA,82,50,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Fri,May,29,1970.0,22.0,spring
